sample	Arc1	Arc2	Arc3	bfb	chromoplexy	chromothripsis	cpxdm	del	dm	dup	inv	invdup	pyrgo	rigma	tic	tra	tyfonas	hrd_loh	genome_doubled	fraction_cna	SVB	AA_ecdna	AA_complex	group	SBS1	SBS10a	SBS10b	SBS13	SBS15	SBS17a	SBS17b	SBS18	SBS19	SBS2	SBS21	SBS26	SBS29	SBS3	SBS30	SBS34	SBS37	SBS38	SBS39	SBS40	SBS41	SBS44	SBS5	SBS8	SBS9
CURTIS_H004160_T01_01_WG01	0.299825484292484	0.0241625399783793	0.676011975729137	0	10	0	0	9	1	3	2	0	0	0	0	0	1	0	True	0.86	758	1	0	ER+ Typical	9.11503589496379	0.563950105285455	1.71319451533882	13.0629507299845	0.283657867691334	0	0	2.79650841116283	0.82744739949733	18.7466420526802	0	4.90265590421824	0	0	4.32547387253604	0.795678196014586	0	0.0237013887792467	0	11.3266183462594	3.79875389067823	0.767666997411724	21.7283285541538	4.85052654771066	0.371209325633703
CURTIS_H004161_T01_01_WG01	0.549291742811656	0.305924507383646	0.144783749804698	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	False	0.51	16	0	0	ER+ Typical	9.35516747977152	0.64565037943846	0.641148657983009	6.68402182217065	0	0	0.0322564932806239	1.66113703064161	0	7.34790908632522	0	5.06213247222596	0	0	4.3760919759002	0	1.43046258692524	0.0419199226766263	2.94115919473041	0	10.3931902346325	3.89339609329278	37.6159973290291	7.70504106342274	0.173318177553265
CURTIS_H004162_T01_01_WG01	0.146581771519535	0.336096261188307	0.517321967292157	0	1	2	0	9	0	0	0	0	0	0	1	0	0	0	False	0.5	51	0	0	ER+ Typical	10.292540064077	0.318000768364551	0.540612974797883	0.955395340192991	0	0	0	1.68625938649531	2.169281182804	2.53237245480246	0	5.29527612577145	0	3.88790691451927	8.88892585772996	1.13693981658601	5.03561232606851	0	0	0	3.28169769121135	3.32419752860355	40.2200153265874	6.64834543616758	3.78662080522078
CURTIS_H004163_T01_01_WG01	0.162441837161669	0.837558162838331	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	5	False	0.28	30	0	0	ER+ Typical	0.741774183898338	0	0	6.41851101606317	0.755896654520864	0	0.45618492476289	0.502245153078036	1.34775384993435	79.2063669731103	0	0.897296999568389	0	0	5.71905606148645	0	0.775109905897329	0	0.0781199567088985	0	1.35517925969067	0.745317905685417	0	0.750505722703606	0.250681432891289
CURTIS_H004164_T01_01_WG01	0.170351628950286	0	0.829648371049714	0	1	1	0	9	0	4	0	0	0	0	0	0	0	10	True	0.91	201	1	0	ER+ High	10.5351684345153	0.539025370444032	1.07671257924599	1.19405574513441	0	0.237740236485607	0	1.98646150184367	1.21967756608503	5.14058079402459	0	5.26697535765196	2.19496754870009	0.909456618846872	4.57598251920353	1.35438302038115	0.981783268267882	0.266024746701833	3.21222178841503	8.2923418461317	3.54870742185411	0.684205793377887	38.5375541841148	5.21007377816245	3.03589988041205
CURTIS_H004165_T01_01_WG01	0.524888015624524	0.202388603591945	0.27272338078353	0	0	0	0	0	0	1	0	0	0	0	1	1	0	9	True	0.4	45	0	0	ER+ Typical	5.10938683095845	0.119228897650593	1.60250810906425	24.1337783176498	0	0.0558051971114521	0.132417346292758	0.130381949325542	0	31.7912462126871	0	5.69164037977685	1.30893489131909	0.11510413090647	4.12200815174088	0	0	0	2.88297133513595	0	5.16238298259535	0.889107689057753	13.4593357361859	3.29376184254175	0
CURTIS_H004166_T01_01_WG01	0.323281652940159	0.0485514955671732	0.628166851492667	3	3	1	0	25	1	9	1	0	0	0	2	0	0	9	True	0.94	507	1	0	ER+ Typical	4.9601039498702	0.477539206762688	0.158424345088581	8.5732892185226	0.371241374145846	4.69848127113051	21.717085335176	0.428641444740374	0.00273674331301325	6.47955962707276	0	6.11630353966065	0	17.1530444670274	2.69348640833501	1.28442543978356	0	0	1.12938813155067	0	0	0.908562637961114	15.3538000648808	7.49388679497814	0
CURTIS_H004167_T01_01_WG01	0.0814544627403222	0.0776887326399334	0.840856804619744	0	2	0	0	30	6	1	0	0	0	0	1	0	0	5	True	0.77	766	2	1	HER2+	7.81624546746074	1.67398529778329	0.487648829252443	8.39867776414025	2.10887557676848	0	0	5.7178754636959	1.57140836946395	5.22747730385559	0.312267016951444	7.35522736392092	2.98493120253471	0	4.00234700950104	1.37648994957443	4.51025946092154	0	13.3637495701463	7.24585161740686	4.48589185170783	2.5031152649025	4.82522117827971	10.7348956731446	3.29755876858753
CURTIS_H004168_T01_01_WG01	0.255692712291495	0.0162156391442939	0.728091648564211	0	0	0	0	31	0	0	1	0	0	0	2	1	1	20	True	0.88	242	1	0	ER+ Typical	7.73001056380636	0.683823483459577	1.32311956637377	15.1894910247358	2.65547840276204	0	0	2.67471084746408	0.86763992885665	23.2347437461629	0.194097044623041	4.12384258970184	0.31378950803425	0	4.42710225313229	1.43862791065226	4.7804589663903	0	2.07384263791517	0	3.21547087446595	0	18.5833239908553	5.57790134878026	0.912525311828064
CURTIS_H004169_T01_01_WG01	0.426874007809079	0.0203155400867134	0.552810452104208	0	4	1	0	34	1	2	1	0	0	0	3	0	0	17	True	0.9	424	0	1	IC10	10.9691625610991	0.252223556740826	1.42154379941762	3.08923265568586	0	0.816458918469233	0.800274972110184	0.623219833867121	2.01676620802344	1.88665436342426	0.70647758171285	6.91171501156234	0	0.634678989842496	7.77126890701282	1.23303219501689	7.50524481813808	0	7.91859659128893	0	4.18002575964819	1.03018603538755	15.2488988884605	17.9109470319368	7.07339132115494
CURTIS_H004170_T01_01_WG01	0.344488106173193	0.0452008206747613	0.610311073152046	0	0	0	0	12	0	4	0	0	0	0	0	1	0	9	True	0.87	163	0	1	IC4ER-	4.33761956574433	0.583391622045568	0.409694576789557	32.0768327751432	0.395815596737563	0	0.100855798980521	1.32183634916056	0.725262622090926	25.7252239381503	0	5.10168072986054	0.961784822688246	2.52869648753593	2.4062970900786	0.588657187676163	0.851830745256273	0.37693932195437	2.66301740699467	0	3.40791750008246	0.271707387471166	11.9184786952221	3.24645978033696	0
CURTIS_H004171_T01_01_WG01	0.238179732612991	0.0607683004867844	0.701051966900225	0	1	0	0	20	1	2	1	0	0	0	0	0	0	11	True	0.68	265	1	0	ER+ High	9.07398654168504	0.584394323080795	1.95737810529955	2.43463619632427	0.00760968896323361	0.11162640129256	0.250555208924973	3.33535552045317	0	3.69735263583687	0	7.27004879853221	0	0	5.46522434596499	0.457192082163075	1.10349465560726	0	2.32285223129426	0.315482703539336	7.61176414937101	3.54136067872858	41.2771362479679	7.61023118990966	1.57231829506126
CURTIS_H004172_T01_01_WG01	0.243618137831809	0.589236893712416	0.167144968455775	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	False	0.34	69	0	0	ER+ Typical	8.49074064290209	0	1.02722326720999	4.52019989538811	0	0	0.0904561067387385	0	0.758646149806823	8.48578667568346	0	10.6162121706277	0	5.99132902462997	5.31655762446872	0	0	0	2.48541355599528	0	5.61960949534177	0.856561889066646	38.5744280230296	4.90016947851286	2.26666600059828
CURTIS_H004173_T01_01_WG01	0.221576091108411	0.568178915735544	0.210244993156044	0	1	0	0	10	0	2	0	0	0	0	2	0	0	9	False	0.25	115	0	0	ER+ High	9.48321865339126	1.26985411793506	1.57681904150652	1.19604120995279	0	0	0	16.625892603471	0	1.70089160053099	0	4.67110487202382	0	0	5.96454080877296	0	4.56618203223178	0	3.03806131428765	0.864076904158167	6.11179153661609	3.42921419826645	31.8432296091762	7.33923613073919	0.319845366940045
CURTIS_H004174_T01_01_WG01	0.394332990141276	0.542988015961231	0.0626789938974927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	False	0.33	78	0	0	ER+ Typical	1.88561998813896	0.497789468254237	0	34.8756387251743	1.39631997448941	0	1.99754510369822	3.47656033858073	0	33.1544355890053	0	4.17627015213196	0	0	4.3450160451109	0.219666373207662	0	0	4.43461492254589	2.09074891247177	2.37538149518305	0	0	4.16505711798647	0.909335794021122
CURTIS_H004175_T01_01_WG01	0.443643025036517	0.0367244481576696	0.519632526805814	0	0	0	0	17	1	17	0	0	0	0	1	1	0	3	True	0.7	127	1	0	ER+ High	4.0480855310947	1.31982441689472	0.92011713218476	12.7625038897203	0	1.73383792211818	14.6623160529056	0	0.191528263010259	2.04656383638665	0.0882872572065091	3.70544602591479	0	2.26819713271693	2.08890730400892	2.46727162198218	7.13894369200379	0.118046425900091	24.1257376348928	0	0	3.52158271010538	8.72573058394338	5.28085286358299	2.78621970342705
CURTIS_H004177_T01_01_WG01	0.217175321934462	0.0374301311011158	0.745394546964423	0	10	0	0	11	2	1	0	0	0	1	2	0	0	7	True	0.85	632	1	1	ER+ High	7.40917836798494	1.52421443844885	1.20846788537448	3.43437252133986	1.47823812479049	0	0	7.38450491361583	0.693232584968178	3.56680573022682	0	7.09557658043075	1.57620959312131	10.6403398269243	7.68225020883929	1.21473044715766	0.435911557365263	0	0	16.0053976399974	3.53375602418233	0.0654186531057843	18.6977795183802	5.43041509156819	0.923200292178061
CURTIS_H004178_T01_01_WG01	0.39132310431551	0.224268145944455	0.384408749740035	0	0	0	0	11	0	4	0	0	0	0	2	0	0	15	True	0.86	310	0	2	ER+ Typical	7.88249844250101	0.565444713909504	0.341137227201088	5.25447291969493	0	0	0	0.0583543726794453	0	2.1631120882289	0.767530286812519	3.61063980178749	0	0	4.11520102391643	0.852617275477079	6.02581683387972	0.606008508687257	13.5023976437886	7.4907413430989	7.64021631150124	1.9524781721879	22.8389972657603	10.8417934973656	3.49054227152216
CURTIS_H004180_T01_01_WG01	0.0103952526894558	0.504156115025094	0.485448632285451	0	1	1	0	0	0	2	0	0	0	0	0	0	1	6	False	0.27	285	1	2	ER+ High	6.90794740871156	0.331033949059861	2.0433869284068	7.79552682998547	0	0	0	1.34712202855538	0.502336157683839	5.90714402373408	0	6.71186947418301	1.45524644934151	9.5161113076575	4.20553508256819	0.922994691393642	0.129992635413535	0	0.695858226996848	12.4286466852416	4.80370783997737	1.35039276110035	28.9583428162102	3.22061443255086	0.766190271228425
CURTIS_H004181_T01_01_WG01	0.332988113772661	0.0717655292202066	0.595246357007132	0	6	0	0	17	4	1	0	0	0	0	0	0	0	8	True	0.87	472	0	1	ER+ Typical	10.754726999319	0.176555689486338	1.37497771699469	4.20186952585298	2.21445751204342	3.98078450324544	13.4881907887552	1.96819618802232	0.24328960903715	3.24019225927692	0	9.36030111044565	0	7.29126556451892	4.32110340603467	2.17117167015923	0	0	1.82608491601495	0	0.432187202273499	0.84323816117516	22.723663283312	9.38774389403248	0
CURTIS_H004183_T01_01_WG01	0	0.621309220384153	0.378690779615847	0	1	0	0	7	0	0	0	0	0	0	0	0	0	8	False	0.29	75	0	1	ER+ Typical	11.3073342954154	0.475273270158956	2.46771736627368	0.427080386414454	1.5972965039199	0	0.129992983400699	1.72881160398751	0	0	0	14.1245377786941	0.11638408549292	0	5.98038828837314	0.429796000526448	0	0	5.29982274502505	0	8.51982252469748	2.344703769899	37.3306106244101	7.72042777331123	0
CURTIS_H004184_T01_01_WG01	0.0605647346277403	0.521939743627316	0.417495521744943	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	False	0.29	229	0	0	ER+ Typical	8.81694906830174	0.494280638194388	1.36557785117254	1.1139627033471	0.187340458291192	0	0	1.2609760204506	0.999089454762375	2.9318613911747	0	11.5396142070789	0.199808655231129	6.74276647513765	6.90500282477019	0.722946584936989	2.95069218485515	0	5.87262525859226	2.34749296532419	7.20142492664051	2.94361480615343	18.9740433720024	12.396184740421	4.03374541316157
CURTIS_H004185_T01_01_WG01	0.367779409705008	0.632220590294992	0	0	0	1	0	262	0	2	3	0	0	0	1	0	0	20	False	0.36	551	0	0	ER+ Typical	14.1338246910006	0.361720042028633	0.665615514365434	0.589880594218884	6.98272469278271	0	2.02570592712669	0	0.0346869135294081	0.474251352747353	0	12.2822220717378	0	0	4.47613231740592	1.02926079191569	3.70927308109212	0.27546350735896	3.2627138766796	0	5.26668036981782	26.5314470979941	8.17044361912325	9.72795353907497	0
CURTIS_H004186_T01_01_WG01	0.264693484305767	0.0593560734751839	0.675950442219049	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	True	0.96	32	0	0	ER+ Typical	19.1632038048212	0.91225239276486	1.02271884219314	0.638132950808039	2.068610882015	0	0	1.51043853066603	2.05621475300707	1.10318221745175	0	5.76938898123415	0.508769626479202	0	5.3303363603736	2.09329199954685	2.34283062442219	0.127905287970105	0.685279572262212	7.43759328771122	4.14538951331142	1.286843856496	31.3969049002384	9.27852454219572	1.12218707403183
CURTIS_H004187_T01_01_WG01	0.371613611086051	0	0.628386388913949	1	2	0	0	97	2	13	1	0	0	1	2	0	0	22	True	0.99	434	1	0	IC10	7.81626047646174	0.342810607791154	1.11781102316278	2.23073437773368	0	0.0317057161723193	0.82924507980255	2.79900960188958	1.11096457047253	2.78115055599251	1.06941520323247	5.15784071851504	0	0	2.57701873770956	0.969917387159938	0.61308144432336	1.03599508606229	2.00160357381621	22.9156206414982	2.26139856075573	1.68966437875763	29.4389433852796	8.1763049165891	3.033503956822
CURTIS_H004188_T02_01_WG01	0	0.332665080871834	0.667334919128166	0	0	0	0	7	0	2	0	0	0	0	1	0	1	10	False	0.28	218	1	0	ER+ Typical	3.33578716637302	1.09684209870182	0	3.19230177161007	0.131997941173648	20.1209450960684	34.2810890340067	0	0	1.05574183501925	1.18277864644385	3.22219688649371	0	14.6919380103734	2.92803474790101	1.04855611107006	0	0	3.64187376570586	0	0	0.887732609538646	0	9.18218427952062	0
CURTIS_H004189_T01_01_WG01	0.149610313489689	0.0186950021181028	0.831694684392208	0	0	0	0	0	1	5	0	0	0	0	1	0	0	3	True	0.83	106	1	0	ER+ High	12.3294387106449	0	0.931646372003726	1.49351606950291	0	0	0	2.20491170724309	1.59757456610667	2.26916438066162	0	11.0350563281379	0	3.04218266225271	6.14876186094573	1.42618474666755	0.365239088743643	1.41189142728982	0	14.61218031207	2.2965807728305	0	31.4079521523247	6.03818909499452	1.38952974758002
CURTIS_H004190_T01_01_WG01	0.377736922284947	0.108247975843767	0.514015101871286	0	0	0	0	47	0	3	0	0	0	0	0	3	0	14	True	0.77	205	0	1	ER+ Typical	3.36571970416195	0	2.49204671455121	28.3562967240429	0	0	0	0	0.27299509172519	37.4966371406228	0	4.69700586154755	0	0	4.02993684386543	0.118321305901162	0	0.1314219860129	3.26840600301268	0	3.54840776054623	0.750401065512741	9.23203112100448	2.24037267749281	0
CURTIS_H004191_T01_01_WG01	0.608331915722797	0	0.391668084277203	0	1	1	0	124	0	56	0	0	0	1	12	0	0	14	True	0.88	1080	0	0	ER+ High	4.26140051978444	0.553014853791441	0.753840378278842	2.21536326478668	0	0	0.308851724386799	0.86853475232426	0.672021964020979	1.18149373043744	0.91062278157216	2.29204864809821	1.30072285871907	16.9643973889527	0.654699300466736	1.18938661651948	1.75744964994012	0.0687500512870446	9.48519162866612	18.8097370259369	0.643639757080442	3.89367179833152	18.4259575860138	12.7892037206048	0
CURTIS_H004192_T01_01_WG01	0.0330355319256728	0.556659857030026	0.410304611044301	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	False	0.3	117	0	0	ER+ Typical	8.46541577912093	0.94479138980614	1.60950622975307	6.20973490767628	3.61548180524704	0	0.21955356063162	9.1332436466319	0.725560391185097	9.60584174613016	0.457561852725172	6.47773014224646	1.62042151166116	0.0347308081204319	7.13396454438052	1.11575927029546	2.24808632038701	0	4.0937811699149	1.06472284811615	3.38597183389226	0.398444714028996	23.02286930783	8.41682622021922	0
CURTIS_H004193_T01_01_WG01	0.370441474465314	0.0770333419474789	0.552525183587207	1	3	0	0	31	0	0	1	0	0	0	1	0	0	26	True	0.95	407	1	2	IC10	4.9919893841519	0.262668884165183	1.33567789746815	17.475811870875	0	0.683805903619553	0.454866616518558	2.00760109167693	0.554585171901206	27.3349750148057	0	4.5657911303745	0	0	3.70998864317956	0.0650353794748059	0.609490634623486	0.184300727874916	3.13079556255758	9.06919826007682	3.99151518599611	1.91828178308094	10.8986794131452	5.15437249599225	1.60056894844175
CURTIS_H004194_T01_01_WG01	0.663839543247024	0.0177397460731997	0.318420710679776	0	0	0	0	193	2	8	0	0	0	0	3	0	0	3	True	0.89	615	1	0	ER+ Typical	2.89312702724536	0.299194384699822	0.242229431100572	6.48813873601667	0	0.745457817357804	0.459568047130451	0	0.473128448697499	2.23709914695382	0	2.26029817539457	0.625462134377988	25.4453693488183	0.129098212904635	0.52760755838667	0.634186910848525	0.463080414123514	12.365358068893	4.42327289648936	3.08869738977563	1.29181008258498	22.5938970453832	10.8573890738605	1.45652964895704
CURTIS_H004196_T01_01_WG01	0.0614392771515121	0.499641882214426	0.438918840634062	0	0	1	0	4	0	5	1	0	0	0	1	0	0	3	False	0.23	111	1	0	ER+ Typical	9.59788828113895	0.336649940444445	0.289031114879163	4.74917334424435	0.408385365024483	0.352873540526649	0	0.883289893309402	0	4.65918300392383	0	10.7288136205674	0	6.23749594070138	8.04076946737086	0.498318643382608	0	0	4.64955928567918	6.46637683875908	5.74728004500499	3.80850334924564	27.0129932749236	3.63999183597903	1.89342321489498
CURTIS_H004197_T01_01_WG01	0.403589291959088	0.0213622646993849	0.575048443341527	1	4	0	0	73	4	6	0	0	0	0	1	0	0	2	True	0.89	646	1	1	HER2+	3.28222686306248	0.766618315669982	0.345076064223371	6.78281367534663	0.178257135882419	0.616107081731705	0.566617277449448	0	1.32399715189653	4.39799284979942	0	1.16364338118708	2.31091443625692	12.2619447988844	3.39688785103172	0.690971206482549	1.68608269250481	0.396179619239202	14.2896471187077	6.86771478851173	3.33720527749053	4.19918507641029	12.9712352112135	15.140431790877	3.02825033614053
CURTIS_H004198_T01_01_WG01	0.325018612122233	0.349516086471336	0.325465301406432	0	1	0	0	16	0	6	0	0	0	0	2	0	0	0	True	0.59	184	0	0	ER+ Typical	6.49784225497989	1.03030205533947	1.19629920736818	1.83427654243063	0	0	0	0	2.24112254506355	2.06712791236126	0	5.88133610890849	0	0	6.78411396196476	1.72329490691528	1.74066293526178	0.23366253411067	6.08011967825924	6.81914187455639	1.89758712333988	4.16570243961685	28.3123896874792	17.8450045959317	3.65001363611279
CURTIS_H004199_T01_01_WG01	0.543698189049517	0.0584025750391892	0.397899235911294	0	1	1	0	30	0	1	0	0	0	1	2	1	0	1	True	0.89	254	0	0	ER+ Typical	1.91184667652638	0	0.142466752254242	51.8402929018121	0.100495377350936	0	0.0146426216052586	0	0.425596754344357	35.7681996465741	0	2.49732094453272	0	0	2.16646914872452	0	0	0.033044739029314	3.13967954005165	0	1.95994489719434	0	0	0	0
CURTIS_H004200_T01_01_WG01	0.393069903104597	0.464867589204975	0.142062507690427	0	0	0	0	99	0	3	0	0	1	0	4	0	0	9	False	0.39	330	0	0	ER+ Typical	5.92784795494663	0.604925926088255	0.336548347944677	3.72122389213105	0	0	0.286572019591958	0	0.520511629812516	3.7141416457719	0.389956773528556	6.09020515464823	1.41356555457144	26.2716598508635	3.58027916951717	0.0871412293403598	0.971045116772305	0	6.82186812939214	0.538540021096041	7.55335936469157	2.41338877657133	11.9700455342789	14.8160961504019	1.97107775803954
CURTIS_H004201_T01_01_WG01	0.481949670943861	0.157377214843828	0.36067311421231	0	1	0	0	0	0	0	0	0	0	0	2	1	0	21	True	0.66	331	0	0	ER+ Typical	4.85206879114372	0	0.248548383924291	6.92064787235959	0	0.747258153497779	1.35586429514028	0	1.26002194512877	5.37669501689522	0	4.2601915866643	0	3.19783807073458	3.44280005889495	0	1.81209236057637	0	14.2837475969819	1.90089467107763	4.83980138391475	3.65712577338949	17.6410189359334	24.2033851037429	0
CURTIS_H004202_T01_01_WG01	0.471587441540929	0.0267303429894519	0.501682215469619	0	1	1	0	20	0	8	0	0	0	0	1	0	0	11	True	0.89	198	1	0	HER2+	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CURTIS_H004203_T01_01_WG01	0.0503146003970111	0.535518123690561	0.414167275912428	0	0	0	0	8	1	2	0	0	0	0	0	0	0	0	False	0.37	160	2	0	ER+ High	9.67967196562149	0.125073322556517	1.28342674501699	1.60150156731362	0	0	0.40123132111057	1.3993738844959	0.0389457696929806	0.580157000900411	0.261875706350873	10.8148107450811	0.0759847785744825	0	3.38303167291471	0.771989969294488	0	0.132389062796252	5.10468073746111	10.3167556325659	3.22611435504417	1.64644274700734	31.1788585714015	13.2587191477052	4.71896529709447
CURTIS_H004204_T01_01_WG01	0.123269495180987	0.500309309885707	0.376421194933306	0	0	0	0	23	1	11	0	0	0	0	0	1	0	7	False	0.28	203	0	2	HER2+	9.87084695396362	0.973193863244067	1.59259147765632	2.65101230096532	0.0122185250278034	0.190750743887054	0.0570369745873871	9.81408743756545	1.48523963358273	1.33147059703336	0	9.1910048393796	0	0.633859375508892	4.9443247509694	1.108378812426	0	0	2.31870084546194	7.39225577575435	5.63564515328359	2.7296730706121	29.1639747667943	7.1025930134848	1.80114108881194
CURTIS_H004205_T01_01_WG01	0.0353776864520818	0.526247897691	0.438374415856918	0	2	1	0	0	0	2	0	0	0	0	0	0	0	15	False	0.3	288	1	0	ER+ High	3.39110647060511	0	0	38.9682812000339	0.489173297354422	0	0.0591382206245749	0	1.48965621023819	25.5461313958805	0	4.86257095715602	0	1.21903498709261	3.71427205978281	0	0.830673614352733	0.32041362891848	5.19115297456421	0	3.48382962353756	1.0949647382171	8.19655689680564	1.14304372483609	0
CURTIS_H004206_T01_01_WG01	0.190380558782895	0.0538798042540702	0.755739636963034	0	0	1	1	18	3	11	2	0	0	0	1	0	0	4	True	0.72	540	1	0	ER+ Typical	10.7032884187258	1.30742227346548	1.59202230182264	1.33999793921384	0	0.715007785059148	2.40374270342769	1.94802264316367	0.415162722042233	1.07850422116594	0	5.60425136453356	3.33661883089014	9.02671404871427	1.07351514391968	1.84711033621964	1.57808097934652	0	0.371056319330549	15.0401303709029	3.90711872047156	3.67725992031194	24.5221192442928	6.03499885190326	2.47785486107677
CURTIS_H004207_T01_01_WG01	0.203769767068174	0	0.796230232931826	0	8	0	0	19	4	0	2	1	0	0	3	0	1	3	True	0.61	578	1	0	HER2+	8.55967535575202	0.443578268292266	2.36398363619219	7.48727181946178	0.179895781118975	0	0	5.61593494790635	1.72470693384711	14.8418532915932	0	5.82901659075749	0.809374250678421	3.96591059515807	4.44573892670278	1.29074846797261	0.128567110590481	0	0	13.5204301509193	2.72095499468846	3.17228905655672	16.30908965568	6.23662379444088	0.35435637169097
CURTIS_H004208_T01_01_WG01	0.424042826451446	0.435033761111695	0.140923412436859	0	0	0	0	39	0	2	1	0	0	0	1	2	0	7	False	0.47	72	0	0	ER+ Typical	2.03084104983038	0	0	37.9330619916023	0.699600917243583	0	0.0417160689864404	0	1.13788923595506	39.4388172870387	0	4.90503380926156	0	0	3.6170584763441	0.519614281502073	0.808975925856778	0.0629574724523364	4.99476407503975	0	1.6629159928122	0.439739352030678	0	1.62675753306227	0.0802565309818184
CURTIS_H004209_T01_01_WG01	0.531838191587613	0.121468518558357	0.34669328985403	0	0	0	0	14	0	4	0	0	0	0	0	0	0	2	True	0.8	65	0	0	ER+ Typical	11.6951132809059	0.814281041604349	2.16851662420326	3.94402892110612	1.63516105338971	0	1.07591501073974	2.94889524228901	1.03314007396468	7.1096213857124	0	5.82519788156495	0.582604146548301	6.2049747350137	4.90248948481852	0.960742590535085	1.53866398803594	0	1.74365547630774	8.67372652159004	3.05217104514975	1.10078971738704	22.8551215476556	6.96771404201951	3.16747618945861
CURTIS_H004212_T01_01_WG01	0.158038596277555	0.706217720780407	0.135743682942038	0	3	0	0	1	0	0	2	0	0	0	1	0	0	7	False	0.24	108	1	1	ER+ Typical	7.92910726298417	0.254210357374069	1.66477133297838	1.74690138992724	0	0.00651486913746282	0	7.3318133875943	0.979887615689842	3.73400674203221	0	9.85245723122126	0	3.3969198729588	3.21973578171257	0.726970859342312	0	0	0	9.6474956514415	3.5394887182683	1.57571561626871	36.9161527419237	6.18916714094585	1.28868342819939
CURTIS_H004213_T01_01_WG01	0.344437752400183	0.0538354336405712	0.601726813959245	1	2	1	0	29	1	7	1	0	1	0	4	0	0	0	True	0.72	353	1	2	HER2+	11.8271706398046	0.311439420579843	1.75977771561904	10.7145542985072	0.189344463497097	0	0	4.18058449854514	1.29489340807747	14.357547079648	0	6.87220497931061	0.0263427591372282	0	4.2389004015922	0.766028289425913	1.00639324566965	0	3.56866478828282	0	6.33027275009258	2.06806302698101	22.431758876235	7.36184539133091	0.694213967663579
CURTIS_H004214_T01_01_WG01	0.338483439891119	0.424486625135125	0.237029934973756	0	0	1	0	35	0	20	1	0	2	0	1	0	0	3	False	0.33	149	0	0	ER+ Typical	4.94205218276566	0.359683672904312	1.3130621784953	23.6457100082177	0.910027345477857	0	0.0835840708263216	0	1.47455059308458	39.6046555049412	0	3.70916025615098	0.665725453094526	1.56944400988306	4.40686840500451	0.831137095501144	0.151044216442896	0.289691332697619	2.05231665534432	0	2.91121287923661	0.423226089331478	7.27358257123284	3.38326547936705	0
CURTIS_H004215_T01_01_WG01	0.364869460105017	0.0251912678578016	0.609939272037181	1	0	0	0	6	0	0	1	0	0	0	0	0	0	11	True	0.91	108	0	1	ER+ Typical	5.08922254010052	0	1.53333138616475	30.4542651952433	0.47351560555808	0.179874200658558	0.0202727615905665	0	0.691478964359108	32.5480764609783	0	6.21097406428565	0.332096161778014	4.62641462328067	2.68116895736881	0.148076193226715	0	0.103896138366361	1.95120838357474	0	3.12871933068347	0.42850316402055	8.64788094121423	0.75102492754755	0
CURTIS_H004216_T01_01_WG01	0.376742660593841	0.567947408608348	0.055309930797811	0	0	1	0	64	0	1	1	0	0	0	2	0	0	7	False	0.43	238	0	0	ER+ Typical	6.79331815571307	0.12939624140278	0.433810755376262	3.84471708056199	0	1.06230848092501	1.07882729381707	0	0	2.30787663774242	0	5.73870554008745	0	16.1266992974865	3.0252300708645	0.67978244036049	0	0	6.81696717593949	11.0744748226118	1.87253572317913	2.38333267124742	20.7916965933371	13.8965578244977	1.94376319484993
CURTIS_H004217_T01_01_WG01	0.0323717387929844	0.886857248391042	0.0807710128159739	0	1	0	0	0	0	1	0	0	0	0	1	1	0	4	False	0.15	46	0	0	ER+ Typical	12.5971880930929	0	2.69155437593838	3.23326221994744	2.50668901613618	0	0	0	1.25834323498327	10.0909257928961	0	10.4669845025399	0	0.390701686383216	6.00555482853932	0.254896841281234	0	0.278418434456367	0	8.36115997598982	3.78491013024908	0.303856718141999	31.5600882591164	4.96259126945082	1.25287462085766
CURTIS_H004219_T01_01_WG01	0.353633993746222	0	0.646366006253778	1	1	1	0	33	0	3	1	0	0	0	2	0	0	20	True	0.88	500	1	0	HER2+	7.30787993974486	1.12401340758411	2.00675540467681	14.2412044128473	0	0.336423629041402	1.16103845304138	4.74588863039083	1.21622549866105	15.1389768232332	0	4.70732876800763	0	0	3.84939739586526	1.28870235151501	1.39180198532702	0	4.60776721970631	10.6960537589706	1.8746433720443	2.42471416769902	13.0303090739958	8.07593373907772	0.77494196857036
CURTIS_H004220_T01_01_WG01	0.447623293212502	0.487002253425619	0.0653744533618788	0	1	0	0	16	0	8	0	0	0	1	1	0	0	6	False	0.17	62	0	0	ER+ Typical	1.96165201276927	0.802125371792537	1.09794920110523	49.6497706164596	0.229995613491857	0	0	0.99016122990891	0.418216920431444	30.4334479114874	0	2.50660264000709	0	0	1.31718078677776	0.0266359837749864	0	0	0.0159540414919518	7.62641867697875	1.19631430878063	0	0.996570273641034	0.731004411101559	0
